id_secundario,nombre_secundario,id_canonico,nombre_canonico,norm_name,sexo,nocs,part_secundario,part_canonico
24095,Aleksandar Hristov,7590,Aleksandar Hristov,aleksandar hristov,male,34,1,2
7598,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
160172,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
160173,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,8,8
241090,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241091,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241092,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241093,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241094,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241095,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241096,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
241097,Bozhidar Ivanov,29273,Bozhidar Ivanov,bozhidar ivanov,male,34,1,8
203218,Leopoldo Cantancio,7599,Leopoldo Cantancio,leopoldo cantancio,male,163,1,4
230640,John Gray,77883,John Gray,john gray,male,223,1,5
230641,John Gray,77883,John Gray,john gray,male,223,1,5
241785,Roberto Jalnaiz,7616,Roberto Jalnaiz,roberto jalnaiz,male,163,1,4
287256,Ernesto Porto,7628,Ernesto Porto,ernesto porto,male,163,1,4
247273,Steven Kevi,7647,Steven Kevi,steven kevi,male,166,1,4
253252,Henry Kungsi,7648,Henry Kungsi,henry kungsi,male,166,1,4
188386,Aleksy Antkiewicz,7656,Aleksy Antkiewicz,aleksy antkiewicz,male,"167,93",2,5
192773,Wojciech Bartnik,7657,Wojciech Bartnik,wojciech bartnik,male,167,1,4
192774,Wojciech Bartnik,7657,Wojciech Bartnik,wojciech bartnik,male,167,1,4
194614,Brunon Bendig,7659,Brunon Bendig,brunon bendig,male,167,1,4
151279,Zygmunt Chycha,7667,Zygmunt Chychła,zygmunt chycha,male,167,2,2
206920,Zygmunt Chycha,7667,Zygmunt Chychła,zygmunt chycha,male,167,1,2
152102,Czesaw Cyraniak,7669,Czesław Cyraniak,czesaw cyraniak,male,167,1,1
153772,Stanisaw Dragan,7674,Stanisław Dragan,stanisaw dragan,male,167,1,1
225755,Bogdan Gajda,7678,Bogdan Gajda,bogdan gajda,male,167,1,4
230320,Andrzej Goota,7683,Andrzej Gołota,andrzej goota,male,167,1,1
7684,Jan Górny,19971,Jan Górny,jan gorny,male,167,1,1
230068,Janusz Gortat,7685,Janusz Gortat,janusz gortat,male,167,1,4
246108,Marian Kasprzyk,7695,Marian Kasprzyk,marian kasprzyk,male,167,1,6
246109,Marian Kasprzyk,7695,Marian Kasprzyk,marian kasprzyk,male,167,1,6
253064,Henryk Kukier,7703,Henryk Kukier,henryk kukier,male,167,1,6
253065,Henryk Kukier,7703,Henryk Kukier,henryk kukier,male,167,1,6
253118,Jerzy Kulej,7704,Jerzy Kulej,jerzy kulej,male,167,1,3
167153,Wiesaw Mayszko,7706,Wiesław Małyszko,wiesaw mayszko,male,167,1,1
278803,Artur Olech,7713,Artur Olech,artur olech,male,167,1,4
285540,Zbigniew Pietrzykowski,7720,Zbigniew Pietrzykowski,zbigniew pietrzykowski,male,167,1,6
285541,Zbigniew Pietrzykowski,7720,Zbigniew Pietrzykowski,zbigniew pietrzykowski,male,167,1,6
172257,Stanisaw Piat,7721,Stanisław Piłat,stanisaw piat,male,167,1,1
294853,Wiesaw Rudkowski,7728,Wiesław Rudkowski,wiesaw rudkowski,male,167,1,2
294854,Wiesaw Rudkowski,7728,Wiesław Rudkowski,wiesaw rudkowski,male,167,1,2
295461,Jerzy Rybicki,7729,Jerzy Rybicki,jerzy rybicki,male,167,1,4
177067,Pawe Skrzecz,7732,Paweł Skrzecz,pawe skrzecz,male,167,1,1
305906,Witold Stachurski,7738,Witold Stachurski,witold stachurski,male,167,1,4
309522,Kazimierz Szczerba,7743,Kazimierz Szczerba,kazimierz szczerba,male,167,1,3
321681,Tadeusz Walasek,7748,Tadeusz Walasek,tadeusz walasek,male,167,1,6
321682,Tadeusz Walasek,7748,Tadeusz Walasek,tadeusz walasek,male,167,1,6
244180,Jong Jo-ung,7753,Jong Jo-Ung,jong jo-ung,male,169,1,4
231650,Gu Yong-jo,7754,Gu Yong-Jo,gu yong-jo,male,169,1,4
257994,Li Byong-uk,7761,Li Byong-Uk,li byong-uk,male,169,1,4
63012,José Rodríguez,7824,José Rodríguez,jose rodriguez,male,170,1,1
186124,Ion Alexe,7843,Ion Alexe,ion alexe,male,"135,175",2,5
215972,Mircea Dobrescu,7864,Mircea Dobrescu,mircea dobrescu,male,175,1,6
215973,Mircea Dobrescu,7864,Mircea Dobrescu,mircea dobrescu,male,175,1,6
216530,Leonard Doroftei,7866,Leonard Doroftei,leonard doroftei,male,175,1,4
217623,Daniel Dumitrescu,7868,Daniel Dumitrescu,daniel dumitrescu,male,175,1,4
231542,Constantin Gruiescu,7875,Constantin Gruiescu,constantin gruiescu,male,175,1,4
258802,Nicolae Linca,7881,Nicolae Linca,nicolae linca,male,175,1,4
269434,Iosif Mihalic,7884,Iosif Mihalic,iosif mihalic,male,175,1,4
271256,Ion Monea,7886,Ion Monea,ion monea,male,175,1,6
271257,Ion Monea,7886,Ion Monea,ion monea,male,175,1,6
275242,Gheorghe Negrea,7889,Gheorghe Negrea,gheorghe negrea,male,175,1,6
275243,Gheorghe Negrea,7889,Gheorghe Negrea,gheorghe negrea,male,175,1,6
288399,Nicolae Puiu,7897,Nicolae Puiu,nicolae puiu,male,175,1,4
33990,Daniel Radu,7898,Daniel Radu,daniel radu,male,175,1,1
54240,Daniel Radu,7898,Daniel Radu,daniel radu,male,175,1,1
173191,Daniel Radu,7898,Daniel Radu,daniel radu,male,175,1,1
173192,Daniel Radu,7898,Daniel Radu,daniel radu,male,175,1,1
302238,Marian Simion,7904,Marian Simion,marian simion,male,175,1,6
302239,Marian Simion,7904,Marian Simion,marian simion,male,175,1,6
318808,Antoniu Vasile,7911,Antoniu Vasile,antoniu vasile,male,175,1,4
329004,Victor Zilberman,7913,Victor Zilberman,victor zilberman,male,175,1,6
329005,Victor Zilberman,7913,Victor Zilberman,victor zilberman,male,175,1,6
260763,Henry Loubscher,7942,Henry Loubscher,henry loubscher,male,176,1,4
256061,Aleksandr Lebzyak,7976,Aleksandr Lebzyak,aleksandr lebzyak,male,177,1,6
256062,Aleksandr Lebzyak,7976,Aleksandr Lebzyak,aleksandr lebzyak,male,177,1,6
263166,Raimkul Malakhbekov,7978,Raimkul Malakhbekov,raimkul malakhbekov,male,177,1,4
281243,Ramazan Paliani,7980,Ramazan Paliani,ramazan paliani,male,177,1,6
281244,Ramazan Paliani,7980,Ramazan Paliani,ramazan paliani,male,214,1,6
296058,Oleg Saitov,7981,Oleg Saitov,oleg saitov,male,177,1,6
296059,Oleg Saitov,7981,Oleg Saitov,oleg saitov,male,177,1,6
186285,Likou Aliu,7984,Likou Aliu,likou aliu,male,"180,67",2,5
289238,Roland Raforme,8012,Roland Raforme,roland raforme,male,183,1,4
328928,Ramy Zialor,8013,Ramy Zialor,ramy zialor,male,183,1,4
233816,Leslie Handunge,8027,Leslie Handunge,leslie handunge,male,193,1,4
8070,Hans Müller,34771,Hans Müller,hans muller,male,197,1,2
94903,Hans Müller,34771,Hans Müller,hans muller,male,197,1,2
8071,Peter Müller,94909,Peter Müller,peter muller,male,197,1,3
190339,Lotfi Ayed,8097,Lotfi Ayed,lotfi ayed,male,"200,99",2,5
8107,Allan Carlsson,13745,Allan Carlsson,allan carlsson,male,200,2,4
75642,Ingemar Johansson,8119,Ingemar Johansson,ingemar johansson,male,200,2,2
50056,Roland Johansson,8120,Roland Johansson,roland johansson,male,200,2,2
18010,Emil Johansson,8121,Emil Johansson,emil johansson,male,200,1,1
8133,Gunnar Nilsson,75741,Gunnar Nilsson,gunnar nilsson,male,200,2,7
278313,Shadrach Odhiambo,8135,Shadrach Odhiambo,shadrach odhiambo,male,200,1,4
284858,John Pettersson,8137,John Pettersson,john pettersson,male,200,1,3
284891,John Pettersson,8137,John Pettersson,john pettersson,male,200,1,3
316511,Leo Vainonen,8149,Leo Vainonen,leo vainonen,male,200,1,4
185125,Naasan Ajjoub,8162,Naasan Ajjoub,naasan ajjoub,male,"173,202",2,5
265486,Joseph Marwa,8187,Joseph Marwa,joseph marwa,male,203,1,4
274041,Benjamin Mwangata,8195,Benjamin Mwangata,benjamin mwangata,male,203,1,4
274783,Michael Nassoro,8197,Michael Nassoro,michael nassoro,male,203,1,4
302198,Titus Simba,8200,Titus Simba,titus simba,male,203,1,4
224386,Michal Franek,8207,Michal Franek,michal franek,male,204,1,4
337038,Miloslav Prihoda,189934,Miloslav Prihoda,miloslav prihoda,male,57,1,1
245375,Somluck Kamsing,8263,Somluck Kamsing,somluck kamsing,male,206,1,8
245376,Somluck Kamsing,8263,Somluck Kamsing,somluck kamsing,male,206,1,8
245377,Somluck Kamsing,8263,Somluck Kamsing,somluck kamsing,male,206,1,8
247311,Vichai Khadpo,8265,Vichai Khadpo,vichai khadpo,male,206,1,6
247312,Vichai Khadpo,8265,Vichai Khadpo,vichai khadpo,male,206,1,6
241951,Parkpoom Jangphonak,8271,Parkpoom Jangphonak,parkpoom jangphonak,male,206,1,4
319042,Phongsit Veangviseth,8274,Phongsit Veangviseth,phongsit veangviseth,male,206,1,4
286886,Wanchai Pongsri,8275,Wanchai Pongsri,wanchai pongsri,male,206,1,4
287690,Niyom Prasertsom,8278,Niyom Prasertsom,niyom prasertsom,male,206,1,4
315778,Cherdchai Udompaichitkul,8295,Cherdchai Udompaichitkul,cherdchai udompaichitkul,male,206,1,4
322060,Wang Chee-yen,8323,Wang Chee-Yen,wang chee-yen,male,211,1,6
322061,Wang Chee-yen,8323,Wang Chee-Yen,wang chee-yen,male,211,1,6
205597,Kamel Chater,8332,Kamel Chater,kamel chater,male,213,1,4
225870,Habib Galhia,8335,Habib Galhia,habib galhia,male,213,1,4
50264,Ali Gharbi,8336,Ali Gharbi,ali gharbi,male,213,2,1
156655,Ali Gharbi,8336,Ali Gharbi,ali gharbi,male,213,1,1
227900,Ali Gharbi,8336,Ali Gharbi,ali gharbi,male,213,1,1
291377,Kalai Riadh,8338,Kalai Riadh,kalai riadh,male,213,1,4
176358,Yeter Seviml,8367,Yeter Sevimlı,yeter seviml,male,214,1,1
304739,Kemal Solunur,8368,Kemal Solunur,kemal solunur,male,214,1,4
310862,Seyfi Tatar,8373,Seyfi Tatar,seyfi tatar,male,214,1,4
258526,Patrick Lihanda,8392,Patrick Lihanda,patrick lihanda,male,218,1,4
261089,Charles Lubulwa,8393,Charles Lubulwa,charles lubulwa,male,218,1,6
261090,Charles Lubulwa,8393,Charles Lubulwa,charles lubulwa,male,218,1,6
273885,Mohamed Muruli,8400,Mohamed Muruli,mohamed muruli,male,218,1,4
277831,Geofrey Nyeko,8405,Geofrey Nyeko,geofrey nyeko,male,218,1,4
280706,George Oywello,8417,George Oywello,george oywello,male,218,1,4
295376,Leo Rwabwogo,8418,Leo Rwabwogo,leo rwabwogo,male,218,1,4
303024,John Siryakibbe,8421,John Siryakibbe,john siryakibbe,male,218,1,4
183967,Andrey Abramov,8432,Andrey Abramov,andrey abramov,male,"177,73",2,3
191998,Vilikton Barannikov,8437,Vilikton Barannikov,vilikton barannikov,male,"108,221",2,5
225052,Yevgeny Frolov,8446,Yevgeny Frolov,yevgeny frolov,male,221,1,4
231124,Oleg Grigoryev,8450,Oleg Grigoryev,oleg grigoryev,male,221,1,4
39955,Viktor Ivanov,8451,Viktor Ivanov,viktor ivanov,male,221,2,2
52803,Vladimir Ivanov,8452,Vladimir Ivanov,vladimir ivanov,male,221,1,1
86711,Vladimir Ivanov,8452,Vladimir Ivanov,vladimir ivanov,male,221,4,1
241142,Vladimir Ivanov,65242,Vladimir Ivanov,vladimir ivanov,male,34,1,4
241140,Vladimir Ivanov,118648,Vladimir Ivanov,vladimir ivanov,male,177,1,7
241141,Vladimir Ivanov,118648,Vladimir Ivanov,vladimir ivanov,male,177,1,7
219736,Vladimir Engibaryan,8454,Vladimir Engibaryan,vladimir engibaryan,male,221,1,4
227921,Mekhak Ghazaryan,8458,Mekhak Ghazaryan,mekhak ghazaryan,male,11,1,4
248998,Aleksey Kiselyov,8459,Aleksey Kiselyov,aleksey kiselyov,male,221,1,4
27394,Boris Kuznetsov,8465,Boris Kuznetsov,boris kuznetsov,male,221,1,2
76936,Boris Kuznetsov,8465,Boris Kuznetsov,boris kuznetsov,male,221,2,2
254172,Boris Lagutin,8468,Boris Lagutin,boris lagutin,male,221,1,6
254173,Boris Lagutin,8468,Boris Lagutin,boris lagutin,male,221,1,6
8478,Yury Nesterov,32653,Yury Nesterov,yury nesterov,male,221,1,1
275523,Yury Nesterov,32653,Yury Nesterov,yury nesterov,male,221,1,1
295453,Viktor Rybakov,8490,Viktor Rybakov,viktor rybakov,male,221,1,4
77038,Viktor Savchenko,8493,Viktor Savchenko,viktor savchenko,male,221,1,2
297889,Viktor Savchenko,8493,Viktor Savchenko,viktor savchenko,male,221,1,2
297890,Viktor Savchenko,8493,Viktor Savchenko,viktor savchenko,male,221,1,2
297891,Viktor Savchenko,8493,Viktor Savchenko,viktor savchenko,male,221,1,2
300952,Gennady Shatkov,8498,Gennady Shatkov,gennady shatkov,male,221,1,4
8501,Yury Sokolov,34123,Yury Sokolov,yury sokolov,male,221,2,2
304701,Vasily Solomin,8503,Vasily Solomin,vasily solomin,male,221,1,4
40079,Aleksandr Tkachenko,8515,Aleksandr Tkachenko,aleksandr tkachenko,male,221,1,1
92433,Luis Méndez,8547,Luis Méndez,luis mendez,male,222,1,1
223498,Frank Floyd,8613,Frank Floyd,frank floyd,male,223,1,4
222934,George Finnegan,8620,George Finnegan,george finnegan,male,223,1,4
8642,Ronnie Harris,8641,Ronnie Harris,ronnie harris,male,223,2,2
248907,Oliver Kirk,8663,Oliver Kirk,oliver kirk,male,223,1,4
266499,Charles Mayer,8679,Charles Mayer,charles mayer,male,223,1,4
23620,Samuel Stewart,8735,Samuel Stewart,samuel stewart,male,223,2,2
205161,Ruslan Chagayev,8762,Ruslan Chagayev,ruslan chagayev,male,224,1,4
326708,Dilshod Yarbekov,8765,Dilshod Yarbekov,dilshod yarbekov,male,224,1,4
257204,Alfredo Lemus,8788,Alfredo Lemus,alfredo lemus,male,226,1,4
23654,Alfredo Pérez,8797,Alfredo Pérez,alfredo perez,male,226,2,1
8803,Carlos Rodríguez,23657,Carlos Rodríguez,carlos rodriguez,male,226,1,4
141730,Carlos Rodríguez,43013,Carlos Rodríguez,carlos rodriguez,male,135,1,1
16238,Francisco Rodríguez,101786,Francisco Rodríguez,francisco rodriguez,male,135,2,1
253356,Shokhrat Kurbanov,8821,Shokhrat Kurbanov,shokhrat kurbanov,male,208,1,4
282095,Mate Parlov,8837,Mate Parlov,mate parlov,male,234,1,4
295148,Ace Rusevski,8847,Ace Rusevski,ace rusevski,male,234,1,4
296353,Aziz Salihu,8849,Aziz Salihu,aziz salihu,male,234,1,6
296354,Aziz Salihu,8849,Aziz Salihu,aziz salihu,male,234,1,6
206386,Dimus Chisala,8874,Dimus Chisala,dimus chisala,male,235,1,4
261244,Julius Luipa,8885,Julius Luipa,julius luipa,male,235,1,4
274034,Davis Mwale,8891,Davis Mwale,davis mwale,male,235,1,4
274035,Patrick Mwamba,8895,Patrick Mwamba,patrick mwamba,male,235,1,4
217328,Ndaba Dube,8906,Ndaba Dube,ndaba dube,male,236,1,4
207123,Gustavo Cirillo,8917,Gustavo Cirillo,gustavo cirillo,male,10,1,4
208792,Javier Correa,8918,Javier Correa,javier correa,male,10,1,7
208793,Javier Correa,8918,Javier Correa,javier correa,male,10,1,7
208794,Javier Correa,8918,Javier Correa,javier correa,male,10,1,7
208795,Javier Correa,8918,Javier Correa,javier correa,male,10,1,7
208796,Javier Correa,8918,Javier Correa,javier correa,male,10,1,7
309739,Abelardo Sztrum,8925,Abelardo Sztrum,abelardo sztrum,male,10,1,4
309740,Abelardo Sztrum,8925,Abelardo Sztrum,abelardo sztrum,male,10,1,4
201206,Margaret Buck,8928,Margaret Buck,margaret buck,female,14,1,4
256805,Lynda Lehmann,8934,Lynda Lehmann,lynda lehmann,female,14,1,4
277311,Yanda Nossiter,8937,Yanda Nossiter,yanda nossiter,female,14,1,4
277981,Shelley Oates-wilding,8938,Shelley Oates-Wilding,shelley oates-wilding,female,14,1,4
289889,Kerri Randle,8939,Kerri Randle,kerri randle,female,14,1,4
325659,Danielle Woodward,8943,Danielle Woodward,danielle woodward,female,14,1,6
325660,Danielle Woodward,8943,Danielle Woodward,danielle woodward,female,14,1,6
187746,Ramon Andersson,8944,Ramon Andersson,ramon andersson,male,"14,173",2,5
200617,Walter Brown,8948,Walter Brown,walter brown,male,14,1,5
224010,Peter Foster,8956,Peter Foster,peter foster,male,14,1,4
227425,Peter Genders,8958,Peter Genders,peter genders,male,14,1,4
230444,Kelvin Graham,8961,Kelvin Graham,kelvin graham,male,14,1,6
230445,Kelvin Graham,8961,Kelvin Graham,kelvin graham,male,14,1,6
230745,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
230746,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
230747,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
230748,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
230749,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
230750,Dennis Green,8962,Dennis Green,dennis green,male,14,1,15
234438,Bryan Harper,8963,Bryan Harper,bryan harper,male,14,1,5
236777,Dennis Heussner,8964,Dennis Heussner,dennis heussner,male,14,1,4
239562,Martin Hunter,8965,Martin Hunter,martin hunter,male,14,1,4
242523,Gordon Jeffery,8966,Gordon Jeffery,gordon jeffery,male,14,1,6
242524,Gordon Jeffery,8966,Gordon Jeffery,gordon jeffery,male,14,1,6
246717,Barry Kelly,8970,Barry Kelly,barry kelly,male,14,1,6
246718,Barry Kelly,8970,Barry Kelly,barry kelly,male,14,1,6
246951,Grant Kenny,8971,Grant Kenny,grant kenny,male,14,1,4
256534,Robert Lee,8972,Robert Lee,robert lee,male,14,1,4
267064,Cameron Mcfadzean,8978,Cameron McFadzean,cameron mcfadzean,male,14,1,4
272567,Brian Morton,8980,Brian Morton,brian morton,male,14,1,4
281264,Matthew Pallister,8982,Matthew Pallister,matthew pallister,male,14,1,4
287504,Adrian Powell,8983,Adrian Powell,adrian powell,male,14,1,12
287505,Adrian Powell,8983,Adrian Powell,adrian powell,male,14,1,12
287506,Adrian Powell,8983,Adrian Powell,adrian powell,male,14,1,12
287507,Adrian Powell,8983,Adrian Powell,adrian powell,male,14,1,12
287508,Adrian Powell,8983,Adrian Powell,adrian powell,male,14,1,12
292603,Clint Robinson,8985,Clint Robinson,clint robinson,male,14,1,12
292604,Clint Robinson,8985,Clint Robinson,clint robinson,male,14,1,12
292605,Clint Robinson,8985,Clint Robinson,clint robinson,male,14,1,12
292606,Clint Robinson,8985,Clint Robinson,clint robinson,male,14,1,12
292607,Clint Robinson,8985,Clint Robinson,clint robinson,male,14,1,12
299666,Peter Scott,8987,Peter Scott,peter scott,male,14,1,4
305177,John Southwood,8988,John Southwood,john southwood,male,14,1,8
305178,John Southwood,8988,John Southwood,john southwood,male,14,1,8
305179,John Southwood,8988,John Southwood,john southwood,male,14,1,8
307910,Barry Stuart,8989,Barry Stuart,barry stuart,male,14,1,10
307911,Barry Stuart,8989,Barry Stuart,barry stuart,male,14,1,10
307912,Barry Stuart,8989,Barry Stuart,barry stuart,male,14,1,10
307913,Barry Stuart,8989,Barry Stuart,barry stuart,male,14,1,10
308485,John Sumegi,8990,John Sumegi,john sumegi,male,14,1,8
308486,John Sumegi,8990,John Sumegi,john sumegi,male,14,1,8
308487,John Sumegi,8990,John Sumegi,john sumegi,male,14,1,8
314553,Andrew Trim,8993,Andrew Trim,andrew trim,male,14,1,8
314554,Andrew Trim,8993,Andrew Trim,andrew trim,male,14,1,8
314555,Andrew Trim,8993,Andrew Trim,andrew trim,male,14,1,8
97998,Jimmy Walker,8995,Jimmy Walker,jimmy walker,male,14,4,2
324813,Andrew Wilson,8997,Andrew Wilson,andrew wilson,male,14,1,4
324815,Andrew Wilson,324814,Andrew Wilson,andrew wilson,male,78,1,1
235734,Helga Hellebrand-wiedermann,9000,Helga Hellebrand-Wiedermann,helga hellebrand-wiedermann,female,15,1,5
190736,Werner Bachmayer,9007,Werner Bachmayer,werner bachmayer,male,"102,15",2,7
190737,Werner Bachmayer,9007,Werner Bachmayer,werner bachmayer,male,"15,168",2,7
216469,Alfons Dorfner,9011,Alfons Dorfner,alfons dorfner,male,15,1,5
234594,Wolfgang Hartl,9013,Wolfgang Hartl,wolfgang hartl,male,15,1,7
234595,Wolfgang Hartl,9013,Wolfgang Hartl,wolfgang hartl,male,15,1,7
235035,Herbert Havlik,9014,Herbert Havlik,herbert havlik,male,15,1,4
235365,Helmut Hediger,9015,Helmut Hediger,helmut hediger,male,15,1,4
236754,Kurt Heubusch,9016,Kurt Heubusch,kurt heubusch,male,15,1,5
238886,Gregor Hradetzky,9018,Gregor Hradetzky,gregor hradetzky,male,15,1,5
249404,Herbert Klepp,9021,Herbert Klepp,herbert klepp,male,15,1,5
258452,Kurt Liebhart,9025,Kurt Liebhart,kurt liebhart,male,15,1,5
259025,Kurt Lindlgruber,9026,Kurt Lindlgruber,kurt lindlgruber,male,15,1,4
271164,Karl Molnar,9029,Karl Molnar,karl molnar,male,15,1,7
278114,Helmut Oblinger,9032,Helmut Oblinger,helmut oblinger,male,15,1,10
278115,Helmut Oblinger,9032,Helmut Oblinger,helmut oblinger,male,15,1,10
278116,Helmut Oblinger,9032,Helmut Oblinger,helmut oblinger,male,15,1,10
278117,Helmut Oblinger,9032,Helmut Oblinger,helmut oblinger,male,15,1,10
285456,Walter Piemann,9034,Walter Piemann,walter piemann,male,15,1,5
288131,Karl Proisl,9037,Karl Proisl,karl proisl,male,15,1,5
296409,Viktor Salmhofer,9041,Viktor Salmhofer,viktor salmhofer,male,15,1,5
296557,Hermann Salzner,9042,Hermann Salzner,hermann salzner,male,15,1,4
298589,Otto Schindler,9044,Otto Schindler,otto schindler,male,15,1,5
298809,Alfred Schmidtberger,9047,Alfred Schmidtberger,alfred schmidtberger,male,15,1,4
299954,Gerhard Seibold,9049,Gerhard Seibold,gerhard seibold,male,15,1,6
299955,Gerhard Seibold,9049,Gerhard Seibold,gerhard seibold,male,15,1,6
321706,Walter Waldner,9054,Walter Waldner,walter waldner,male,15,1,5
323089,Rupert Weinstabl,9055,Rupert Weinstabl,rupert weinstabl,male,15,1,5
324080,Herbert Wiedermann,9056,Herbert Wiedermann,herbert wiedermann,male,15,1,11
324081,Herbert Wiedermann,9056,Herbert Wiedermann,herbert wiedermann,male,15,1,11
324082,Herbert Wiedermann,9056,Herbert Wiedermann,herbert wiedermann,male,15,1,11
324083,Herbert Wiedermann,9056,Herbert Wiedermann,herbert wiedermann,male,15,1,11
253338,Marleen Kuppens,9061,Marleen Kuppens,marleen kuppens,female,21,1,7
253339,Marleen Kuppens,9061,Marleen Kuppens,marleen kuppens,female,21,1,7
185934,Jacky Alders,9067,Jacky Alders,jacky alders,male,"104,21",2,5
201821,Jean-Pierre Burny,9072,Jean-Pierre Burny,jean-pierre burny,male,21,1,8
201822,Jean-Pierre Burny,9072,Jean-Pierre Burny,jean-pierre burny,male,21,1,8
201823,Jean-Pierre Burny,9072,Jean-Pierre Burny,jean-pierre burny,male,21,1,8
214474,Hilaire Deprez,9084,Hilaire Deprez,hilaire deprez,male,21,1,4
9085,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,3,4
217355,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,1,4
217356,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,1,4
217357,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,1,4
217358,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,1,4
217359,Jean Dubois,17549,Jean Dubois,jean dubois,male,21,1,4
234137,Patrick Hanssens,9087,Patrick Hanssens,patrick hanssens,male,21,1,4
270767,Marc Moens,9093,Marc Moens,marc moens,male,21,1,4
274276,Herman Naegels,9094,Herman Naegels,herman naegels,male,21,1,4
306032,Bart Stalmans,9099,Bart Stalmans,bart stalmans,male,21,1,4
307135,Paul Stinckens,9100,Paul Stinckens,paul stinckens,male,21,1,6
307136,Paul Stinckens,9100,Paul Stinckens,paul stinckens,male,21,1,6
309832,David Taboureau,9102,David Taboureau,david taboureau,male,21,1,4
319320,Mark Vendeweyer,9106,Mark Vendeweyer,mark vendeweyer,male,21,1,4
89597,Rik Verbrugghe,9107,Rik Verbrugghe,rik verbrugghe,male,21,2,10
251239,Alvaro Koslowski,9115,Álvaro Koslowski,alvaro koslowski,male,31,1,4
253924,Jefferson Lacerda,9116,Jefferson Lacerda,jefferson lacerda,male,31,1,4
300089,Gustavo Selbach,9119,Gustavo Selbach,gustavo selbach,male,31,1,4
